time_ms,sm_utilization,slot_duration_ms,source_schema,sm_count
106792766.345787,0,5.45979499816895,schema_b,8
106792771.805582,0,0.814074993133545,schema_b,8
106792772.619657,0,23.8352970033884,schema_b,8
106792796.454954,0,4.02764199674129,schema_b,8
106792800.482596,0,4.43180000782013,schema_b,8
106792804.914396,0,15.418109998107,schema_b,8
106792820.332506,0,4.43314400315285,schema_b,8
106792824.76565,0,21.3137580007315,schema_b,8
106792846.079408,0,4.3685369938612,schema_b,8
106792850.447945,0,44.8215360045433,schema_b,8
106792895.269481,0,28.2300740033388,schema_b,8
106792923.499555,0,4.65221498906612,schema_b,8
106792928.15177,0,5.06661300361156,schema_b,8
106792933.218383,0,33.2807500064373,schema_b,8
106792966.499133,0,4.78725498914719,schema_b,8
106792971.286388,0,18.869147002697,schema_b,8
106792990.155535,0,4.2788410037756,schema_b,8
106792994.434376,0,4.65162299573421,schema_b,8
106792999.085999,0,0.640061005949974,schema_b,8
106792999.72606,0,18.6225569993258,schema_b,8
106793018.348617,0,17.5502260029316,schema_b,8
106793035.898843,0,5.05011700093746,schema_b,8
106793040.94896,0,29.6054099947214,schema_b,8
106793070.55437,0,4.66331899166107,schema_b,8
106793075.217689,0,12.8557720035315,schema_b,8
106793088.073461,0,30.897739008069,schema_b,8
106793118.9712,0,53.1263239979744,schema_b,8
106793172.097524,0,16.7773509919643,schema_b,8
106793188.874875,0,4.50519201159477,schema_b,8
106793193.380067,0,24.4740609973669,schema_b,8
106793217.854128,0,5.48024299740791,schema_b,8
106793223.334371,0,7.9556529968977,schema_b,8
106793231.290024,0,4.50266399979591,schema_b,8
106793235.792688,0,6.6073410063982,schema_b,8
106793242.400029,0,0.770747989416122,schema_b,8
106793243.170777,0,6.99628300964832,schema_b,8
106793250.16706,0,0.721083998680115,schema_b,8
106793250.888144,0,13.5945030003786,schema_b,8
106793264.482647,0,0.880331993103027,schema_b,8
106793265.362979,0,10.849702000618,schema_b,8
106793276.212681,0,0.801771000027657,schema_b,8
106793277.014452,0,6.34819100797176,schema_b,8
106793283.362643,0,0.782218992710114,schema_b,8
106793284.144862,0,7.11290600895882,schema_b,8
106793291.257768,100,0.512957990169525,schema_b,24
106793291.770726,100,10.7508860081434,schema_b,24
106793302.521612,100,0.787243992090225,schema_b,24
106793303.308856,100,16.6488070040941,schema_b,24
106793319.957663,100,0.926987007260323,schema_b,32
106793320.88465,100,8.17952498793602,schema_b,32
106793329.064175,100,0.4254370033741,schema_b,32
106793329.489612,100,5.96689699590206,schema_b,32
106793335.456509,100,0.828523010015488,schema_b,32
106793336.285032,100,34.6426149904728,schema_b,32
106793370.927647,100,8.90569700300694,schema_b,32
106793379.833344,100,6.61001200973988,schema_b,32
106793386.443356,100,32.1951569914818,schema_b,32
106793418.638513,100,6.02756699919701,schema_b,32
106793424.66608,100,6.72602900862694,schema_b,32
106793431.392109,100,42.2932619899511,schema_b,32
106793473.685371,0,4.13962599635124,schema_b,8
106793477.824997,0,4.24592900276184,schema_b,8
106793482.070926,0,4.10533800721169,schema_b,8
106793486.176264,0,13.956149995327,schema_b,8
106793500.132414,0,5.00075700879097,schema_b,8
106793505.133171,0,9.59554898738861,schema_b,8
106793514.72872,0,5.06926900148392,schema_b,8
106793519.797989,0,5.09506100416183,schema_b,8
106793524.89305,0,24.9921060055494,schema_b,8
106793549.885156,0,4.66317500174046,schema_b,8
106793554.548331,0,5.01950998604298,schema_b,8
106793559.567841,0,0.649308010935783,schema_b,8
106793560.217149,0,4.32106499373913,schema_b,8
106793564.538214,0,15.7439320087433,schema_b,8
106793580.282146,0,6.47338999807835,schema_b,8
106793586.755536,0,3.66473199427128,schema_b,8
106793590.420268,0,9.8103000074625,schema_b,8
106793600.230568,0,4.62079098820686,schema_b,8
106793604.851359,0,41.5881300121546,schema_b,8
106793646.439489,0,4.61163899302483,schema_b,8
106793651.051128,0,4.36304900050163,schema_b,8
106793655.414177,0,0.441821992397308,schema_b,8
106793655.855999,0,3.77041201293468,schema_b,8
106793659.626411,0,28.7272859960794,schema_b,8
106793688.353697,0,4.52208799123764,schema_b,8
106793692.875785,0,10.2487300038338,schema_b,8
106793703.124515,0,19.7286460101604,schema_b,8
106793722.853161,0,7.43096899986267,schema_b,8
106793730.28413,0,4.83274199068546,schema_b,8
106793735.116872,0,0.679675996303558,schema_b,8
106793735.796548,0,4.04114700853825,schema_b,8
106793739.837695,0,0.523516997694969,schema_b,8
106793740.361212,0,4.68631100654602,schema_b,8
106793745.047523,0,8.96459199488163,schema_b,8
106793754.012115,0,0.158302992582321,schema_b,8
106793754.170418,0,8.74032200872898,schema_b,8
106793762.91074,0,9.13934299349785,schema_b,8
106793772.050083,0,0.641019999980927,schema_b,8
106793772.691103,0,3.821324005723,schema_b,8
106793776.512427,0,23.4635069966316,schema_b,8
106793799.975934,0,4.95765300095081,schema_b,8
106793804.933587,0,9.46223799884319,schema_b,8
106793814.395825,0,8.94625599682331,schema_b,8
106793823.342081,0,4.73482300341129,schema_b,8
106793828.076904,0,4.74426300823689,schema_b,8
106793832.821167,0,21.8494509905577,schema_b,8
106793854.670618,0,4.44367200136185,schema_b,8
106793859.11429,0,22.8153659999371,schema_b,8
106793881.929656,0,9.25043100118637,schema_b,8
106793891.180087,0,14.6521620005369,schema_b,8
106793905.832249,0,9.76511600613594,schema_b,8
106793915.597365,0,12.6983799934387,schema_b,8
106793928.295745,0,4.74277499318123,schema_b,8
106793933.03852,0,22.3861690014601,schema_b,8
106793955.424689,0,3.8984110057354,schema_b,8
106793959.3231,0,4.87154200673103,schema_b,8
106793964.194642,0,0.687404990196228,schema_b,8
106793964.882047,0,4.1064739972353,schema_b,8
106793968.988521,0,0.463373005390167,schema_b,8
106793969.451894,0,10.5613359957933,schema_b,8
106793980.01323,0,0.291069999337196,schema_b,8
106793980.3043,0,3.52625399827957,schema_b,8
106793983.830554,0,0.483245000243187,schema_b,8
106793984.313799,0,23.2172360122204,schema_b,8
106794007.531035,0,5.23656499385834,schema_b,8
106794012.7676,0,4.76525400578976,schema_b,8
106794017.532854,0,96.6710369884968,schema_b,8
106794114.203891,0,9.25907100737095,schema_b,8
106794123.462962,0,50.6500020027161,schema_b,8
106794174.112964,0,4.29127299785614,schema_b,8
106794178.404237,0,33.3836629986763,schema_b,8
106794211.7879,0,6.0575670003891,schema_b,8
106794217.845467,0,7.116171002388,schema_b,8
106794224.961638,0,41.203492000699,schema_b,8
106794266.16513,0,5.47353899478912,schema_b,8
106794271.638669,0,4.96507799625397,schema_b,8
106794276.603747,0,0.596524000167847,schema_b,8
106794277.200271,0,3.71585300564766,schema_b,8
106794280.916124,0,0.40820500254631,schema_b,8
106794281.324329,0,3.86865200102329,schema_b,8
106794285.192981,0,0.334605991840363,schema_b,8
106794285.527587,0,13.9373819977045,schema_b,8
106794299.464969,0,5.6102420091629,schema_b,8
106794305.075211,0,42.5702690035105,schema_b,8
106794347.64548,0,31.5541999936104,schema_b,8
106794379.19968,0,5.10077300667763,schema_b,8
106794384.300453,0,4.32460099458694,schema_b,8
106794388.625054,0,29.5322749912739,schema_b,8
106794418.157329,0,6.18100701272488,schema_b,8
106794424.338336,0,4.62903098762035,schema_b,8
106794428.967367,0,18.5546369999647,schema_b,8
106794447.522004,0,4.68680700659752,schema_b,8
106794452.208811,0,4.78554299473763,schema_b,8
106794456.994354,0,24.2186230123043,schema_b,8
106794481.212977,0,4.97602099180222,schema_b,8
106794486.188998,0,4.25919400155544,schema_b,8
106794490.448192,0,0.679100006818771,schema_b,8
106794491.127292,0,3.69193199276924,schema_b,8
106794494.819224,0,0.609069004654884,schema_b,8
106794495.428293,0,4.28727298974991,schema_b,8
106794499.715566,0,0.549389004707336,schema_b,8
106794500.264955,0,4.19244199991226,schema_b,8
106794504.457397,0,0.655117005109787,schema_b,8
106794505.112514,0,4.14213798940182,schema_b,8
106794509.254652,0,0.469980999827385,schema_b,8
106794509.724633,0,5.67299400269985,schema_b,8
106794515.397627,0,0.447709009051323,schema_b,8
106794515.845336,0,9.60730899870396,schema_b,8
106794525.452645,0,0.631452992558479,schema_b,8
106794526.084098,0,4.07057000696659,schema_b,8
106794530.154668,0,0.520348995923996,schema_b,8
106794530.675017,0,3.43809400498867,schema_b,8
106794534.113111,0,0.523980990052223,schema_b,8
106794534.637092,0,3.67825300991535,schema_b,8
106794538.315345,0,0.466476991772652,schema_b,8
106794538.781822,0,3.52982100844383,schema_b,8
106794542.311643,0,0.434349998831749,schema_b,8
106794542.745993,0,3.58681300282478,schema_b,8
106794546.332806,100,0.534364998340607,schema_b,16
106794546.867171,100,3.40769399702549,schema_b,16
106794550.274865,100,38.5760830044746,schema_b,16
106794588.850948,100,4.53431099653244,schema_b,16
106794593.385259,100,39.074864000082,schema_b,16
106794632.460123,0,6.6710529923439,schema_b,8
106794639.131176,0,10.6711910068989,schema_b,8
106794649.802367,0,15.2973749935627,schema_b,8
106794665.099742,0,7.42461600899696,schema_b,8
106794672.524358,0,24.1628469973803,schema_b,8
106794696.687205,0,66.6819490045309,schema_b,8
106794763.369154,0,5.22145999968052,schema_b,8
106794768.590614,0,20.3320519924164,schema_b,8
106794788.922666,0,4.97570200264454,schema_b,8
106794793.898368,0,4.94282099604607,schema_b,8
106794798.841189,100,0.491374000906944,schema_b,24
106794799.332563,100,4.37045599520206,schema_b,24
106794803.703019,100,0.582861006259918,schema_b,32
106794804.28588,100,4.60252000391483,schema_b,32
106794808.8884,100,0.707100003957748,schema_b,32
106794809.5955,100,4.16874599456787,schema_b,32
106794813.764246,100,0.675420001149178,schema_b,32
106794814.439666,100,3.82529199123383,schema_b,32
106794818.264958,100,0.729019999504089,schema_b,32
106794818.993978,100,4.37634500861168,schema_b,32
106794823.370323,100,5.19582799077034,schema_b,32
106794828.566151,100,6.28495900332928,schema_b,32
106794834.85111,100,31.8003260046244,schema_b,32
106794866.651436,100,4.8690779954195,schema_b,32
106794871.520514,100,21.767324000597,schema_b,32
106794893.287838,100,3.79284399747849,schema_b,32
106794897.080682,0,5.09213300049305,schema_b,8
106794902.172815,0,4.70295099914074,schema_b,8
106794906.875766,0,4.53159201145172,schema_b,8
106794911.407358,0,0.420429989695549,schema_b,8
106794911.827788,0,7.81992600858212,schema_b,8
106794919.647714,0,4.9123419970274,schema_b,8
106794924.560056,0,15.8077239990234,schema_b,8
106794940.36778,0,5.01691700518131,schema_b,8
106794945.384697,0,9.04801599681377,schema_b,8
106794954.432713,0,4.97808599472046,schema_b,8
106794959.410799,0,15.1463990062475,schema_b,8
106794974.557198,0,4.81683899462223,schema_b,8
106794979.374037,0,4.6888709962368,schema_b,8
106794984.062908,0,4.76286999881268,schema_b,8
106794988.825778,0,23.7414420098066,schema_b,8
106795012.56722,0,4.78104700148106,schema_b,8
106795017.348267,0,8.1317970007658,schema_b,8
106795025.480064,0,0.150430992245674,schema_b,8
106795025.630495,0,4.66605500876904,schema_b,8
106795030.29655,0,0.162894994020462,schema_b,8
106795030.459445,0,3.69210900366306,schema_b,8
106795034.151554,0,0.217469990253448,schema_b,8
106795034.369024,0,4.2092100083828,schema_b,8
106795038.578234,0,0.557452991604805,schema_b,8
106795039.135687,0,4.27018500864506,schema_b,8
106795043.405872,0,0.717292994260788,schema_b,8
106795044.123165,0,4.73898200690746,schema_b,8
106795048.862147,0,13.8666789978743,schema_b,8
106795062.728826,0,5.26536400616169,schema_b,8
106795067.99419,0,15.2083989977837,schema_b,8
106795083.202589,0,9.85407599806786,schema_b,8
106795093.056665,0,5.22590799629688,schema_b,8
106795098.282573,0,41.0332860052586,schema_b,8
106795139.315859,0,4.04794599115849,schema_b,8
106795143.363805,0,37.6947759985924,schema_b,8
106795181.058581,0,13.736166998744,schema_b,8
106795194.794748,0,4.01372200250626,schema_b,8
106795198.80847,0,3.80782000720501,schema_b,8
106795202.61629,0,30.2586549967527,schema_b,8
106795232.874945,0,5.36635600030422,schema_b,8
106795238.241301,0,5.03102900087833,schema_b,8
106795243.27233,0,9.54962900280952,schema_b,8
106795252.821959,0,0.148064002394676,schema_b,8
106795252.970023,0,6.71897199749947,schema_b,8
106795259.688995,0,0.667163997888565,schema_b,8
106795260.356159,0,26.6383869946003,schema_b,8
106795286.994546,0,9.31478200852871,schema_b,8
106795296.309328,0,4.2907449901104,schema_b,8
106795300.600073,0,5.75075399875641,schema_b,8
106795306.350827,0,0.24217501282692,schema_b,8
106795306.593002,0,4.70688699185848,schema_b,8
106795311.299889,0,4.9913330078125,schema_b,8
106795316.291222,0,14.4811549931765,schema_b,8
106795330.772377,0,9.84201200306416,schema_b,8
106795340.614389,0,4.76910999417305,schema_b,8
106795345.383499,0,24.5967500060797,schema_b,8
106795369.980249,0,4.88411799073219,schema_b,8
106795374.864367,0,14.0325650125742,schema_b,8
106795388.896932,0,23.6602259874344,schema_b,8
106795412.557158,0,7.21389800310135,schema_b,8
106795419.771056,0,18.5272610038519,schema_b,8
106795438.298317,0,3.7572930008173,schema_b,8
106795442.05561,0,29.7564329952002,schema_b,8
106795471.812043,0,4.83527100086212,schema_b,8
106795476.647314,0,4.89701400697231,schema_b,8
106795481.544328,0,6.96361099183559,schema_b,8
106795488.507939,0,24.2031670063734,schema_b,8
106795512.711106,0,7.30460099875927,schema_b,8
106795520.015707,0,8.85227300226688,schema_b,8
106795528.86798,0,0.505900993943214,schema_b,8
106795529.373881,0,3.99201099574566,schema_b,8
106795533.365892,0,0.396414011716843,schema_b,8
106795533.762306,0,3.99404299259186,schema_b,8
106795537.756349,0,0.525917008519173,schema_b,8
106795538.282266,0,4.86776599287987,schema_b,8
106795543.150032,0,0.135936006903648,schema_b,8
106795543.285968,0,9.77951599657536,schema_b,8
106795553.065484,0,4.95805299282074,schema_b,8
106795558.023537,0,9.53927700221539,schema_b,8
106795567.562814,0,4.64759200811386,schema_b,8
106795572.210406,0,23.841392993927,schema_b,8
106795596.051799,0,62.4458439946175,schema_b,8
106795658.497643,0,19.9230940043926,schema_b,8
106795678.420737,0,29.2757969945669,schema_b,8
106795707.696534,0,14.3736830055714,schema_b,8
106795722.070217,0,5.3933639973402,schema_b,8
106795727.463581,0,20.3706910014153,schema_b,8
106795747.834272,0,5.28478799760342,schema_b,8
106795753.11906,0,15.6743649989367,schema_b,8
106795768.793425,0,14.0845970064402,schema_b,8
106795782.878022,0,9.00188800692558,schema_b,8
106795791.87991,0,18.4787019938231,schema_b,8
106795810.358612,0,70.1598509997129,schema_b,8
106795880.518463,0,25.8389510065317,schema_b,8
106795906.357414,0,27.2883509993553,schema_b,8
106795933.645765,0,55.3466499894857,schema_b,8
106795988.992415,0,16.9510309994221,schema_b,8
106796005.943446,0,19.3298170119524,schema_b,8
106796025.273263,0,36.7867649942636,schema_b,8
106796062.060028,0,4.95816600322723,schema_b,8
106796067.018194,0,19.1306499987841,schema_b,8
106796086.148844,0,50.6920349895954,schema_b,8
106796136.840879,0,42.6955500096083,schema_b,8
106796179.536429,0,20.773472994566,schema_b,8
106796200.309902,0,44.8772820085287,schema_b,8
106796245.187184,0,27.4166229963303,schema_b,8
106796272.603807,0,4.88248600065708,schema_b,8
106796277.486293,0,5.42809899151325,schema_b,8
106796282.914392,0,0.690061002969742,schema_b,8
106796283.604453,0,6.13079899549484,schema_b,8
106796289.735252,0,0.793596014380455,schema_b,8
106796290.528848,0,4.1400899887085,schema_b,8
106796294.668938,0,0.730092003941536,schema_b,8
106796295.39903,0,3.90719500184059,schema_b,8
106796299.306225,0,0.590653002262115,schema_b,8
106796299.896878,0,3.4806059896946,schema_b,8
106796303.377484,0,1.62952700257301,schema_b,8
106796305.007011,0,4.08103400468826,schema_b,8
106796309.088045,0,0.168880000710487,schema_b,8
106796309.256925,0,4.49578399956226,schema_b,8
106796313.752709,0,0.740891993045807,schema_b,8
106796314.493601,0,4.08321000635624,schema_b,8
106796318.576811,0,0.403454005718231,schema_b,8
106796318.980265,0,4.10287399590015,schema_b,8
106796323.083139,0,0.552045002579689,schema_b,8
106796323.635184,0,4.38160899281502,schema_b,8
106796328.016793,0,0.317389994859695,schema_b,8
106796328.334183,0,5.28790800273418,schema_b,8
106796333.622091,0,0.148576006293297,schema_b,8
106796333.770667,0,4.56013499200344,schema_b,8
106796338.330802,0,0.502974003553391,schema_b,8
106796338.833776,0,3.76950000226498,schema_b,8
106796342.603276,0,0.414860993623734,schema_b,8
106796343.018137,0,9.00702500343323,schema_b,8
106796352.025162,0,0.642284005880356,schema_b,8
106796352.667446,0,6.40121400356293,schema_b,8
106796359.06866,0,0.447117999196053,schema_b,8
106796359.515778,0,4.42962399125099,schema_b,8
106796363.945402,0,0.534846007823944,schema_b,8
106796364.480248,0,4.61312699317932,schema_b,8
106796369.093375,0,0.728732004761696,schema_b,8
106796369.822107,0,4.92491799592972,schema_b,8
106796374.747025,0,0.142975002527237,schema_b,8
106796374.89,0,3.98482699692249,schema_b,8
106796378.874827,0,0.273791000247002,schema_b,8
106796379.148618,0,4.57575200498104,schema_b,8
106796383.72437,0,29.9239529967308,schema_b,8
106796413.648323,0,5.23019599914551,schema_b,8
106796418.878519,0,14.5498110055923,schema_b,8
106796433.42833,0,5.15586099028587,schema_b,8
106796438.584191,0,4.59455101191998,schema_b,8
106796443.178742,0,5.17520499229431,schema_b,8
106796448.353947,0,5.00064499676228,schema_b,8
106796453.354592,0,21.7129570096731,schema_b,8
106796475.067549,0,4.01941899955273,schema_b,8
106796479.086968,0,4.73026299476624,schema_b,8
106796483.817231,0,20.5790099948645,schema_b,8
106796504.396241,0,5.58144301176071,schema_b,8
106796509.977684,0,11.0197969973087,schema_b,8
106796520.997481,0,3.94273099303246,schema_b,8
106796524.940212,0,23.9865610003471,schema_b,8
106796548.926773,0,4.81848700344563,schema_b,8
106796553.74526,0,5.08738100528717,schema_b,8
106796558.832641,0,5.09707699716091,schema_b,8
106796563.929718,0,5.11022800207138,schema_b,8
106796569.039946,0,10.2689220011234,schema_b,8
106796579.308868,100,0.145038992166519,schema_b,24
106796579.453907,100,3.87319600582123,schema_b,24
106796583.327103,100,0.156190991401672,schema_b,48
106796583.483294,100,4.12524200975895,schema_b,48
106796587.608536,100,0.708268001675606,schema_b,48
106796588.316804,100,4.71159099042416,schema_b,48
106796593.028395,100,0.164943009614944,schema_b,48
106796593.193338,100,4.38672898709774,schema_b,48
106796597.580067,100,0.782476007938385,schema_b,48
106796598.362543,100,4.14668199419975,schema_b,48
106796602.509225,100,0.280221998691559,schema_b,48
106796602.789447,100,15.5395980030298,schema_b,48
106796618.329045,100,5.2194599956274,schema_b,48
106796623.548505,100,10.3062820136547,schema_b,48
106796633.854787,100,5.76235298812389,schema_b,48
106796639.61714,100,5.09104500710964,schema_b,48
106796644.708185,100,19.2261060029268,schema_b,48
106796663.934291,100,14.7853139936924,schema_b,48
106796678.719605,100,4.78503000736237,schema_b,48
106796683.504635,100,49.1536439955235,schema_b,48
106796732.658279,0,23.9773599952459,schema_b,8
106796756.635639,0,13.0928110033274,schema_b,8
106796769.72845,0,12.7939960062504,schema_b,8
106796782.522446,0,5.68537800014019,schema_b,8
106796788.207824,0,46.0980589985847,schema_b,8
106796834.305883,0,4.88573399186134,schema_b,8
106796839.191617,0,4.7989509999752,schema_b,8
106796843.990568,0,0.145246997475624,schema_b,8
106796844.135815,0,24.4319670051336,schema_b,8
106796868.567782,0,4.74095000326633,schema_b,8
106796873.308732,0,5.13402099907398,schema_b,8
106796878.442753,0,5.46243499219418,schema_b,8
106796883.905188,100,24.5679180026054,schema_b,16
106796908.473106,100,7.40141700208187,schema_b,16
106796915.874523,100,33.8452769964933,schema_b,16
106796949.7198,100,5.58510600030422,schema_b,16
106796955.304906,100,23.7350260019302,schema_b,16
106796979.039932,0,9.90953199565411,schema_b,8
106796988.949464,0,26.0428700000048,schema_b,8
106797014.992334,0,5.43517100811005,schema_b,8
106797020.427505,0,4.80607099831104,schema_b,8
106797025.233576,0,4.96246999502182,schema_b,8
106797030.196046,0,8.96615999937057,schema_b,8
106797039.162206,0,4.66146300733089,schema_b,8
106797043.823669,0,4.77386300265789,schema_b,8
106797048.597532,0,0.149919003248215,schema_b,8
106797048.747451,0,34.4757220000029,schema_b,8
106797083.223173,0,4.45442399382591,schema_b,8
106797087.677597,0,9.22921499609947,schema_b,8
106797096.906812,0,13.7921829968691,schema_b,8
106797110.698995,0,4.0020750015974,schema_b,8
106797114.70107,0,13.2626980096102,schema_b,8
106797127.963768,0,4.37556099891663,schema_b,8
106797132.339329,0,27.4454699903727,schema_b,8
106797159.784799,0,6.09617599844933,schema_b,8
106797165.880975,0,30.3429760038853,schema_b,8
106797196.223951,0,4.78989399969578,schema_b,8
106797201.013845,0,17.2073490023613,schema_b,8
106797218.221194,0,10.4776570051908,schema_b,8
106797228.698851,0,5.51245099306107,schema_b,8
106797234.211302,0,0.33287800848484,schema_b,8
106797234.54418,0,4.00052300095558,schema_b,8
106797238.544703,0,0.575052991509438,schema_b,8
106797239.119756,0,12.6596290022135,schema_b,8
106797251.779385,0,25.2462819963694,schema_b,8
106797277.025667,0,4.10917800664902,schema_b,8
106797281.134845,0,5.68995399773121,schema_b,8
106797286.824799,0,4.76247100532055,schema_b,8
106797291.58727,0,19.4990159869194,schema_b,8
106797311.086286,0,18.8082690089941,schema_b,8
106797329.894555,0,4.98598900437355,schema_b,8
106797334.880544,0,13.6395119875669,schema_b,8
106797348.520056,0,4.84800700843334,schema_b,8
106797353.368063,0,32.6418749988079,schema_b,8
106797386.009938,0,4.89661400020123,schema_b,8
106797390.906552,0,15.2318550050259,schema_b,8
106797406.138407,0,4.64877599477768,schema_b,8
106797410.787183,0,9.08369599282742,schema_b,8
106797419.870879,0,4.92853300273418,schema_b,8
106797424.799412,0,24.4527669996023,schema_b,8
106797449.252179,0,4.74011901021004,schema_b,8
106797453.992298,0,4.27248899638653,schema_b,8
106797458.264787,0,4.72243899106979,schema_b,8
106797462.987226,0,33.6487980037928,schema_b,8
106797496.636024,0,4.39559300243855,schema_b,8
106797501.031617,0,12.4471019953489,schema_b,8
106797513.478719,0,10.8366950005293,schema_b,8
106797524.315414,0,4.26016899943352,schema_b,8
106797528.575583,0,5.14923700690269,schema_b,8
106797533.72482,100,7.37821699678898,schema_b,16
106797541.103037,100,5.02995699644089,schema_b,16
106797546.132994,100,0.241391003131866,schema_b,16
106797546.374385,100,28.5794329941273,schema_b,16
106797574.953818,100,4.72987800836563,schema_b,16
106797579.683696,100,5.07511000335217,schema_b,16
106797584.758806,100,45.2800640016794,schema_b,16
106797630.03887,0,64.3578989952803,schema_b,8
106797694.396769,0,50.541300997138,schema_b,8
106797744.93807,0,49.0895320028067,schema_b,8
106797794.027602,0,5.57241800427437,schema_b,8
106797799.60002,0,4.4847599864006,schema_b,8
106797804.08478,0,0.688861012458801,schema_b,8
106797804.773641,0,4.62083899974823,schema_b,8
106797809.39448,0,0.597452998161316,schema_b,8
106797809.991933,0,3.98834699392319,schema_b,8
106797813.98028,0,0.727372005581856,schema_b,8
106797814.707652,0,4.04767499864101,schema_b,8
106797818.755327,0,0.591837003827095,schema_b,8
106797819.347164,0,4.16924199461937,schema_b,8
106797823.516406,0,0.756411999464035,schema_b,8
106797824.272818,0,4.41463200747967,schema_b,8
106797828.68745,0,0.688508987426758,schema_b,8
106797829.375959,0,4.34047301113605,schema_b,8
106797833.716432,0,0.559516996145248,schema_b,8
106797834.275949,0,4.39640799164772,schema_b,8
106797838.672357,0,0.586845010519028,schema_b,8
106797839.259202,0,5.16398899257183,schema_b,8
106797844.423191,0,0.129087001085281,schema_b,8
106797844.552278,0,4.35631300508976,schema_b,8
106797848.908591,0,0.613885000348091,schema_b,8
106797849.522476,0,4.22109799087048,schema_b,8
106797853.743574,0,0.700220003724098,schema_b,8
106797854.443794,0,11.1726610064507,schema_b,8
106797865.616455,0,0.340542003512383,schema_b,8
106797865.956997,0,4.74639099836349,schema_b,8
106797870.703388,0,0.719035997986794,schema_b,8
106797871.422424,0,4.27050499618053,schema_b,8
106797875.692929,0,0.573644995689392,schema_b,8
106797876.266574,0,4.25290600955486,schema_b,8
106797880.51948,0,0.695628002285957,schema_b,8
106797881.215108,0,5.1406289935112,schema_b,8
106797886.355737,0,0.156094998121262,schema_b,8
106797886.511832,0,4.81507900357246,schema_b,8
106797891.326911,0,0.496364995837212,schema_b,8
106797891.823276,0,5.16816499829292,schema_b,8
106797896.991441,0,0.159742996096611,schema_b,8
106797897.151184,0,3.47274900972843,schema_b,8
106797900.623933,0,0.434670001268387,schema_b,8
106797901.058603,0,3.93599499762058,schema_b,8
106797904.994598,0,28.8340079933405,schema_b,8
106797933.828606,0,5.33830800652504,schema_b,8
106797939.166914,0,17.180085003376,schema_b,8
106797956.346999,0,8.87043300271034,schema_b,8
106797965.217432,0,4.8077349960804,schema_b,8
106797970.025167,0,36.2884639948606,schema_b,8
106798006.313631,0,4.53932000696659,schema_b,8
106798010.852951,0,56.6923879981041,schema_b,8
106798067.545339,0,4.50632800161839,schema_b,8
106798072.051667,0,29.4179890006781,schema_b,8
106798101.469656,0,5.56195499002934,schema_b,8
106798107.031611,0,15.4934059977531,schema_b,8
106798122.525017,0,21.412767007947,schema_b,8
106798143.937784,0,3.96785099804401,schema_b,8
106798147.905635,0,18.0061450004578,schema_b,8
106798165.91178,0,45.0127699971199,schema_b,8
106798210.92455,0,4.57704800367355,schema_b,8
106798215.501598,0,10.6104869991541,schema_b,8
106798226.112085,0,4.65333600342274,schema_b,8
106798230.765421,0,5.46425899863243,schema_b,8
106798236.22968,0,0.146383002400398,schema_b,8
106798236.376063,0,4.46549700200558,schema_b,8
106798240.84156,0,0.574748992919922,schema_b,8
106798241.416309,0,4.39010399580002,schema_b,8
106798245.806413,0,6.07438400387764,schema_b,8
106798251.880797,0,10.723895996809,schema_b,8
106798262.604693,0,31.7314160019159,schema_b,8
106798294.336109,0,4.86122199892998,schema_b,8
106798299.197331,0,28.5288259983063,schema_b,8
106798327.726157,0,5.20816400647163,schema_b,8
106798332.934321,0,29.7871550023556,schema_b,8
106798362.721476,0,10.3976089954376,schema_b,8
106798373.119085,0,9.85975600779057,schema_b,8
106798382.978841,0,5.09920498728752,schema_b,8
106798388.078046,0,30.0044330060482,schema_b,8
106798418.082479,0,4.62251999974251,schema_b,8
106798422.704999,0,34.2037709951401,schema_b,8
106798456.90877,0,5.29238800704479,schema_b,8
106798462.201158,0,23.4936839938164,schema_b,8
106798485.694842,0,89.9621649980545,schema_b,8
106798575.657007,0,12.4371020048857,schema_b,8
106798588.094109,0,90.8666400015354,schema_b,8
106798678.960749,0,9.96165899932384,schema_b,8
106798688.922408,0,92.7222460061312,schema_b,8
106798781.644654,0,9.61097300052643,schema_b,8
106798791.255627,0,75.074211999774,schema_b,8
106798866.329839,0,4.76683799922466,schema_b,8
106798871.096677,0,5.10837300121784,schema_b,8
106798876.20505,100,0.41049399971962,schema_b,24
106798876.615544,100,3.64455699920654,schema_b,24
106798880.260101,100,0.465629994869232,schema_b,48
106798880.725731,100,3.74396400153637,schema_b,48
106798884.469695,100,0.322301998734474,schema_b,48
106798884.791997,100,9.71188500523567,schema_b,48
106798894.503882,100,0.141534999012947,schema_b,48
106798894.645417,100,5.70339399576187,schema_b,48
106798900.348811,100,0.298541992902756,schema_b,48
106798900.647353,100,3.54836601018906,schema_b,48
106798904.195719,100,0.52538900077343,schema_b,48
106798904.721108,100,3.89007499814034,schema_b,48
106798908.611183,100,0.122896000742912,schema_b,48
106798908.734079,100,3.80244399607182,schema_b,48
106798912.536523,100,65.4298789948225,schema_b,48
106798977.966402,100,19.6681520044804,schema_b,48
106798997.634554,0,20.7576339989901,schema_b,8
106799018.392188,0,74.6951580047607,schema_b,8
106799093.087346,0,11.1474300026894,schema_b,8
106799104.234776,0,21.511853992939,schema_b,8
