model_id,chunk_tokens,sequence_length,phase,mode,family,chunk_index,token_index,layer_index,atom_index,trace_interval_index,start_time_ms,end_time_ms,duration_ms
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,5,3,30,106695665.91322525,106695666.06170525,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,5,4,30,106695666.06170525,106695666.21018524,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,5,5,30,106695666.21018524,106695666.35866524,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,6,0,30,106695666.35866524,106695666.50714524,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,6,1,30,106695666.50714524,106695666.65562524,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,6,2,30,106695666.65562524,106695666.80410524,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,6,3,30,106695666.80410524,106695666.95258524,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,6,4,30,106695666.95258524,106695667.10106523,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,6,5,30,106695667.10106523,106695667.24954523,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,7,0,31,106695667.263575,106695667.412055,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,7,1,31,106695667.412055,106695667.560535,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,7,2,31,106695667.560535,106695667.709015,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,7,3,31,106695667.709015,106695667.857495,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,7,4,31,106695667.857495,106695668.005975,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,7,5,31,106695668.005975,106695668.15445499,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,8,0,31,106695668.15445499,106695668.30293499,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,8,1,31,106695668.30293499,106695668.45141499,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,8,2,31,106695668.45141499,106695668.59989499,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,8,3,31,106695668.59989499,106695668.74837498,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,8,4,31,106695668.74837498,106695668.89685498,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,8,5,31,106695668.89685498,106695669.04533498,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,9,0,31,106695669.04533498,106695669.19381498,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,9,1,31,106695669.19381498,106695669.34229498,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,9,2,31,106695669.34229498,106695669.49077497,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,9,3,31,106695669.49077497,106695669.63925497,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,9,4,31,106695669.63925497,106695669.78773497,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,9,5,31,106695669.78773497,106695669.93621497,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,10,0,31,106695669.93621497,106695670.08469497,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,10,1,31,106695670.08469497,106695670.23317496,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,10,2,31,106695670.23317496,106695670.38165496,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,10,3,31,106695670.38165496,106695670.53013496,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,10,4,31,106695670.53013496,106695670.67861496,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,10,5,31,106695670.67861496,106695670.82709496,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,11,0,31,106695670.82709496,106695670.97557496,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,11,1,31,106695670.97557496,106695671.12405495,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,11,2,31,106695671.12405495,106695671.27253495,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,11,3,31,106695671.27253495,106695671.42101495,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,11,4,31,106695671.42101495,106695671.56949495,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,37.0,,11,5,31,106695671.56949495,106695671.71797495,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,0,0,31,106695671.71797495,106695671.86645494,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,0,1,31,106695671.86645494,106695672.01493494,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,0,2,31,106695672.01493494,106695672.16341494,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,0,3,31,106695672.16341494,106695672.31189494,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,0,4,31,106695672.31189494,106695672.46037494,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,0,5,31,106695672.46037494,106695672.60885493,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,1,0,31,106695672.60885493,106695672.75733493,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,1,1,31,106695672.75733493,106695672.90581493,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,1,2,31,106695672.90581493,106695673.05429493,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,1,3,31,106695673.05429493,106695673.20277493,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,1,4,31,106695673.20277493,106695673.35125493,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,1,5,31,106695673.35125493,106695673.49973492,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,2,0,31,106695673.49973492,106695673.64821492,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,2,1,31,106695673.64821492,106695673.79669492,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,2,2,31,106695673.79669492,106695673.94517492,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,2,3,31,106695673.94517492,106695674.09365492,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,2,4,31,106695674.09365492,106695674.24213491,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,2,5,31,106695674.24213491,106695674.39061491,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,3,0,31,106695674.39061491,106695674.53909491,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,3,1,31,106695674.53909491,106695674.68757491,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,3,2,31,106695674.68757491,106695674.8360549,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,3,3,31,106695674.8360549,106695674.9845349,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,3,4,31,106695674.9845349,106695675.1330149,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,3,5,31,106695675.1330149,106695675.2814949,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,4,0,31,106695675.2814949,106695675.4299749,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,4,1,31,106695675.4299749,106695675.5784549,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,4,2,31,106695675.5784549,106695675.7269349,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,4,3,31,106695675.7269349,106695675.8754149,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,4,4,31,106695675.8754149,106695676.02389489,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,4,5,31,106695676.02389489,106695676.17237489,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,5,0,31,106695676.17237489,106695676.32085489,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,5,1,31,106695676.32085489,106695676.46933489,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,5,2,31,106695676.46933489,106695676.61781488,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,5,3,31,106695676.61781488,106695676.76629488,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,5,4,31,106695676.76629488,106695676.91477488,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,5,5,31,106695676.91477488,106695677.06325488,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,6,0,31,106695677.06325488,106695677.21173488,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,6,1,31,106695677.21173488,106695677.36021487,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,6,2,31,106695677.36021487,106695677.50869487,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,6,3,31,106695677.50869487,106695677.65717487,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,6,4,31,106695677.65717487,106695677.80565487,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,6,5,31,106695677.80565487,106695677.95413487,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,7,0,31,106695677.95413487,106695678.10261486,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,7,1,31,106695678.10261486,106695678.25109486,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,7,2,31,106695678.25109486,106695678.39957486,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,7,3,31,106695678.39957486,106695678.54805486,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,7,4,31,106695678.54805486,106695678.69653486,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,7,5,31,106695678.69653486,106695678.84501486,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,8,0,31,106695678.84501486,106695678.99349485,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,8,1,31,106695678.99349485,106695679.14197485,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,8,2,31,106695679.14197485,106695679.29045485,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,8,3,31,106695679.29045485,106695679.43893485,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,8,4,31,106695679.43893485,106695679.58741485,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,8,5,31,106695679.58741485,106695679.73589484,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,9,0,31,106695679.73589484,106695679.88437484,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,9,1,31,106695679.88437484,106695680.03285484,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,9,2,31,106695680.03285484,106695680.18133484,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,9,3,31,106695680.18133484,106695680.32981484,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,9,4,31,106695680.32981484,106695680.47829483,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,9,5,31,106695680.47829483,106695680.62677483,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,10,0,31,106695680.62677483,106695680.77525483,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,10,1,31,106695680.77525483,106695680.92373483,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,10,2,31,106695680.92373483,106695681.07221483,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,10,3,31,106695681.07221483,106695681.22069483,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,10,4,31,106695681.22069483,106695681.36917482,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,10,5,31,106695681.36917482,106695681.51765482,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,11,0,31,106695681.51765482,106695681.66613482,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,11,1,31,106695681.66613482,106695681.81461482,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,11,2,31,106695681.81461482,106695681.96309482,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,11,3,31,106695681.96309482,106695682.11157481,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,11,4,31,106695682.11157481,106695682.26005481,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,38.0,,11,5,31,106695682.26005481,106695682.40853481,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,0,0,31,106695682.40853481,106695682.55701481,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,0,1,31,106695682.55701481,106695682.7054948,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,0,2,31,106695682.7054948,106695682.8539748,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,0,3,31,106695682.8539748,106695683.0024548,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,0,4,31,106695683.0024548,106695683.1509348,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,0,5,31,106695683.1509348,106695683.2994148,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,1,0,31,106695683.2994148,106695683.4478948,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,1,1,31,106695683.4478948,106695683.5963748,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,1,2,31,106695683.5963748,106695683.7448548,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,1,3,31,106695683.7448548,106695683.89333479,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,1,4,31,106695683.89333479,106695684.04181479,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,1,5,31,106695684.04181479,106695684.19029479,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,2,0,31,106695684.19029479,106695684.33877479,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,2,1,31,106695684.33877479,106695684.48725478,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,2,2,31,106695684.48725478,106695684.63573478,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,2,3,31,106695684.63573478,106695684.78421478,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,2,4,31,106695684.78421478,106695684.93269478,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,2,5,31,106695684.93269478,106695685.08117478,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,3,0,31,106695685.08117478,106695685.22965477,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,3,1,31,106695685.22965477,106695685.37813477,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,3,2,31,106695685.37813477,106695685.52661477,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,3,3,31,106695685.52661477,106695685.67509477,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,3,4,31,106695685.67509477,106695685.82357477,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,3,5,31,106695685.82357477,106695685.97205476,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,4,0,31,106695685.97205476,106695686.12053476,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,4,1,31,106695686.12053476,106695686.26901476,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,4,2,31,106695686.26901476,106695686.41749476,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,4,3,31,106695686.41749476,106695686.56597476,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,4,4,31,106695686.56597476,106695686.71445476,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,4,5,31,106695686.71445476,106695686.86293475,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,5,0,31,106695686.86293475,106695687.01141475,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,5,1,31,106695687.01141475,106695687.15989475,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,5,2,31,106695687.15989475,106695687.30837475,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,5,3,31,106695687.30837475,106695687.45685475,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,5,4,31,106695687.45685475,106695687.60533474,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,5,5,31,106695687.60533474,106695687.75381474,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,6,0,31,106695687.75381474,106695687.90229474,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,6,1,31,106695687.90229474,106695688.05077474,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,6,2,31,106695688.05077474,106695688.19925474,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,6,3,31,106695688.19925474,106695688.34773473,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,6,4,31,106695688.34773473,106695688.49621473,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,6,5,31,106695688.49621473,106695688.64469473,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,7,0,31,106695688.64469473,106695688.79317473,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,7,1,31,106695688.79317473,106695688.94165473,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,7,2,31,106695688.94165473,106695689.09013472,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,7,3,31,106695689.09013472,106695689.23861472,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,7,4,31,106695689.23861472,106695689.38709472,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,7,5,31,106695689.38709472,106695689.53557472,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,8,0,31,106695689.53557472,106695689.68405472,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,8,1,31,106695689.68405472,106695689.83253472,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,8,2,31,106695689.83253472,106695689.98101471,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,8,3,31,106695689.98101471,106695690.12949471,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,8,4,31,106695690.12949471,106695690.27797471,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,8,5,31,106695690.27797471,106695690.42645471,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,9,0,31,106695690.42645471,106695690.5749347,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,9,1,31,106695690.5749347,106695690.7234147,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,9,2,31,106695690.7234147,106695690.8718947,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,9,3,31,106695690.8718947,106695691.0203747,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,9,4,31,106695691.0203747,106695691.1688547,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,9,5,31,106695691.1688547,106695691.3173347,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,10,0,31,106695691.3173347,106695691.4658147,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,10,1,31,106695691.4658147,106695691.6142947,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,10,2,31,106695691.6142947,106695691.76277469,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,10,3,31,106695691.76277469,106695691.91125469,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,10,4,31,106695691.91125469,106695692.05973469,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,10,5,31,106695692.05973469,106695692.20821469,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,11,0,31,106695692.20821469,106695692.35669468,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,11,1,31,106695692.35669468,106695692.50517468,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,11,2,31,106695692.50517468,106695692.65365468,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,11,3,31,106695692.65365468,106695692.80213468,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,11,4,31,106695692.80213468,106695692.95061468,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,39.0,,11,5,31,106695692.95061468,106695693.09909467,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,0,0,31,106695693.09909467,106695693.24757467,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,0,1,31,106695693.24757467,106695693.39605467,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,0,2,31,106695693.39605467,106695693.54453467,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,0,3,31,106695693.54453467,106695693.69301467,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,0,4,31,106695693.69301467,106695693.84149466,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,0,5,31,106695693.84149466,106695693.98997466,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,1,0,31,106695693.98997466,106695694.13845466,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,1,1,31,106695694.13845466,106695694.28693466,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,1,2,31,106695694.28693466,106695694.43541466,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,1,3,31,106695694.43541466,106695694.58389466,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,1,4,31,106695694.58389466,106695694.73237465,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,1,5,31,106695694.73237465,106695694.88085465,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,2,0,31,106695694.88085465,106695695.02933465,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,2,1,31,106695695.02933465,106695695.17781465,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,2,2,31,106695695.17781465,106695695.32629465,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,2,3,31,106695695.32629465,106695695.47477464,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,2,4,31,106695695.47477464,106695695.62325464,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,2,5,31,106695695.62325464,106695695.77173464,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,3,0,31,106695695.77173464,106695695.92021464,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,3,1,31,106695695.92021464,106695696.06869464,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,3,2,31,106695696.06869464,106695696.21717463,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,3,3,31,106695696.21717463,106695696.36565463,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,3,4,31,106695696.36565463,106695696.51413463,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,3,5,31,106695696.51413463,106695696.66261463,0.14847999811172485
facebook/opt-125m,64,1024,prefill,prefill,prefill_gemm,40.0,,4,0,31,106695696.66261463,106695696.81109463,0.14847999811172485
